text,label
I'm not sure what small rough bumps covering my upper arms and thighs on my neck is -- dry and cracked to the touch and no significant pain.,Atopic Dermatitis
"So I've got a raised, well-defined bump on my finger, with mild irritation",Viral Infections
"So on my hands there's a discolored spot, and no discomfort unless I scratch it",Seborrheic Keratoses
"There's a slightly raised, uniform-colored bump on my hands, flaky and thickened, not sure what it is",Melanocytic Nevi
"Something's going on on my forearm. It's a discolored spot. rough and irregular. no pain at all, just an odd texture.",Viral Infections
"I've noticed mild irritation and there's a rough patch on my feet. with symmetric, clean borders. has been there since I was a kid and never changed.",Melanocytic Nevi
"There's an inflamed patch on my forearms, rough and flaky, not sure what it is",Benign Keratosis-like Lesions
I have an inflamed patch on the sole of my foot. crumbly and brittle on the nail. it came on gradually. intense itching and burning.,Fungal Infections
"No itching or pain at all -- a perfectly round, evenly colored brown spot that hasn't changed at all on my leg.",Melanocytic Nevi
"There's raw, inflamed skin on my shoulder -- rough and flaky -- and occasional mild itching.",Eczema
"Athlete's foot causing cracked, peeling, white skin between my toes on my face. dry and rough to the touch.",Fungal Infections
"A growth that bleeds, on my shoulder, flaky and thickened.",Melanoma
"There's small rough bumps covering my upper arms and thighs on my forearm, and no significant pain.",Atopic Dermatitis
"I have no significant pain, along with a raised bump on my back with no sharp edge, just gradually redder skin.",Eczema
"On my back: a brown to dark brown raised plaque with a greasy, waxy feel. it came on gradually.",Seborrheic Keratoses
Lately I've had a pigmented spot on my forearm that comes with mild irritation.,Melanoma
"I've noticed itchy and irritated and there's plaques appearing exactly where my skin was scratched or injured on my neck. with very sharply defined, distinct edges. it's been there for a while.",Psoriasis Lichen Planus
I have skin that weeps and crusts over on my arm and honestly it came on gradually,Eczema
"I've had mild irritation for a while now. There's a waxy, 'stuck-on' looking growth that appears pasted onto the skin surface on my hands with distinct, punched-out looking edges.",Seborrheic Keratoses
"I have a shiny, pearly bump with tiny visible blood vessels running through it on my face. rough and flaky. it showed up recently. mild irritation.",Basal Cell Carcinoma
"A warty, barnacle-like bump with a rough, pitted surface showed up on my face a while back.",Seborrheic Keratoses
My skin on my face has been off. an itch that triggers before any visible rash appears. rough and thickened from scratching. mild itching.,Atopic Dermatitis
Something's going on on my chest. It's a rough patch. rough and flaky. mild itching.,Melanocytic Nevi
Skin irritation triggered by a certain soap or fabric on my eyelids. clears up for a few weeks and then flares back up. intense itching that gets worse at night.,Eczema
There's small fluid-filled bumps on the back of my hands -- flaky and rough -- and itching so bad it keeps me awake.,Eczema
"There's pinpoint bleeding spots when the scale is removed on my wrist, and no real pain.",Psoriasis Lichen Planus
I'm worried about red to brownish-gray patches on my wrist because spreads a bit more every time I scratch it.,Eczema
"I have some mild discomfort, along with a mole that has been visibly growing and changing over the past few months on my wrist with somewhat defined edges.",Melanoma
An itch that triggers before any visible rash appears on my neck flares when the weather changes.,Atopic Dermatitis
"Something on my forearm looks like blistering skin that bursts and leaves raw, wet patches and it hasn't changed much",Eczema
"When the weather changes, a strange new sensation I never noticed before and a mole with an asymmetrical, uneven shape -- one half doesn't match the other on my scalp appear.",Melanoma
Something showed up on my chest. It's a scaly area with somewhat defined edges. thick and plaque-like. occasional mild itching.,Psoriasis Lichen Planus
"So I've got symmetrical red patches on both sides of my body on my neck, with occasional mild itching",Atopic Dermatitis
Something doesn't look right on my arm: pinpoint bleeding spots when the scale is removed with irregular edges. dry and scaly.,Psoriasis Lichen Planus
"So on my back there's a perfectly round, evenly colored brown spot that hasn't changed at all, and mild irritation",Melanocytic Nevi
Near my knee: a rough patch. it hasn't changed much.,Melanoma
I notice no significant pain when I sweat. There's a scaly area on my back.,Psoriasis Lichen Planus
"Plaques appearing exactly where my skin was scratched or injured on my ankles, no significant pain, been there ages",Psoriasis Lichen Planus
I developed a red patch on my face that comes with occasional mild itching.,Psoriasis Lichen Planus
There's a skin lesion on my arm -- rough-feeling in that spot -- and some mild discomfort.,Psoriasis Lichen Planus
It started as a cluster of small flesh-colored bumps near my elbow. Now rough like sandpaper on the surface. it hasn't changed much.,Viral Infections
"I've had no discomfort whatsoever for a while now. There's a slightly raised, uniform-colored bump on my shoulder with irregular edges.",Melanocytic Nevi
A reddish mark on my hands flares when I sweat.,Fungal Infections
"A shiny, pearly bump with tiny visible blood vessels running through it appeared on my arm a while ago. with irregular edges. dry and scaly. it came on gradually.",Basal Cell Carcinoma
There's an inflamed patch near my elbow -- flaky and thickened -- that it's been there for a while.,Benign Keratosis-like Lesions
"There's a rough patch on my wrist with fuzzy borders, and flaky and thickened.",Melanocytic Nevi
"A dark brown spot on my stomach, occasional mild itching.",Melanocytic Nevi
I developed a scaly area on my shoulder that comes with no significant pain.,Melanocytic Nevi
I've had an inflamed patch on my upper back and chest that it hasn't changed much.,Fungal Infections
"Something showed up on my wrist. It's a small, dry, crusty spot with somewhat defined edges. flaky and thickened. occasional itching.",Benign Keratosis-like Lesions
A dark brown spot showed up on my shoulder and has looked exactly the same for years,Melanocytic Nevi
I have a dry patch on my scalp. covered in thick silvery scales. it came on gradually. no significant pain.,Psoriasis Lichen Planus
I have a mole that started bleeding on its own without any injury on my neck. feels different from my other moles. it hasn't changed much. a strange new sensation I never noticed before.,Melanoma
On my neck: bumps with a fine white lacy pattern on the surface. it came on gradually.,Psoriasis Lichen Planus
"I'm worried about sharply defined, scaly plaques on my face because it's been there for several weeks.",Psoriasis Lichen Planus
"The skin on my shoulder shows a scaly area, and I've been dealing with no significant pain.",Psoriasis Lichen Planus
I notice some mild discomfort when my clothes rub against it. There's skin that breaks open and oozes when it flares on my leg.,Eczema
"I have dry, scaly skin near my knee with fuzzy borders.",Psoriasis Lichen Planus
"I have a dry, crusty spot on a sun-damaged area that keeps peeling off and returning on my arm.",Benign Keratosis-like Lesions
"An open sore that bleeds, scabs over, and then reopens a few weeks later on my arm. with irregular edges.",Basal Cell Carcinoma
I've had occasional mild itching for a while now. There's a dry patch on my leg with fuzzy borders.,Atopic Dermatitis
"I have a raised bump on my feet, and dry and scaly.",Basal Cell Carcinoma
I've been watching a ring-shaped rash with a raised scaly outer border and clearer skin in the middle on my groin and inner thigh and it showed up recently. no significant pain.,Fungal Infections
"There's a small, dry, crusty spot on my lower lip -- feels tender when pressed -- that it's been there for several weeks.",Benign Keratosis-like Lesions
"I've got a waxy, 'stuck-on' looking growth that appears pasted onto the skin surface on my shoulder.",Seborrheic Keratoses
"There's a brown to dark brown raised plaque with a greasy, waxy feel on my wrist, rough and bumpy on the surface, not sure what it is",Seborrheic Keratoses
